标签名,标签ID,BV号,标题,发布时间戳,发布时间_ISO8601_北京时间,播放量,评论数_reply,弹幕数,时长秒,UP主MID,UP主昵称,页码_抓取时
朱蒂,477414,BV1D72ZYzECb,《致命解药》自信步伐,1728993745,2024-10-15 20:02:25,1110,4,0,131,48053582,即长歌,9
朱蒂,477414,BV1Hu2RYEEU1,致命解药如何把朱蒂锁到电梯里,1728698830,2024-10-12 10:07:10,2761,13,1,99,19517984,种花家的晋A兔,9
朱蒂,477414,BV1qJsDebEoL,满月篇解析+吐槽，MVP是经历过纽约篇的贝尔摩德,1727103192,2024-09-23 22:53:12,4619,98,19,2043,3546711179921560,爱看动漫但咸鱼,9
朱蒂,477414,BV118bceVEAm,满月篇前的线索整理-贝尔摩德篇,1726831476,2024-09-20 19:24:36,672,7,0,727,3546711179921560,爱看动漫但咸鱼,9
朱蒂,477414,BV1bP4yeAEoj,【名侦探柯南reaction】〖551〗红与黑的撞击——殉职！,1726365035,2024-09-15 09:50:35,9690,56,19,1631,101703686,香香兔纸,10
朱蒂,477414,BV1Tg4yeFEwY,【名侦探柯南reaction】〖550〗红与黑的撞击——决死！,1726359712,2024-09-15 08:21:52,4805,16,7,1294,101703686,香香兔纸,10
朱蒂,477414,BV1e7tMerEi4,【名侦探柯南reaction】〖548〗红与黑的撞击——嫌疑！,1726328139,2024-09-14 23:35:39,5173,5,7,1333,101703686,香香兔纸,10
朱蒂,477414,BV17MtMemEXh,【秀朱】赤井秀一×朱蒂——朱蒂视角.虐向,1726325918,2024-09-14 22:58:38,1298,10,2,222,226845836,明月送少年,10
朱蒂,477414,BV1YA4Ze3Ecx,【名侦探柯南reaction】〖547〗红与黑的撞击——遗言！,1726235079,2024-09-13 21:44:39,6857,14,16,1369,101703686,香香兔纸,10
朱蒂,477414,BV1Fm4oepEBp,【名侦探柯南reaction】〖546〗红与黑的撞击——伪装！,1726232589,2024-09-13 21:03:09,5618,13,14,1377,101703686,香香兔纸,10
朱蒂,477414,BV1Ap4ZetE7n,【名侦探柯南reaction】〖545〗红与黑的撞击——搅乱！,1726229947,2024-09-13 20:19:07,5354,13,9,1249,101703686,香香兔纸,10
朱蒂,477414,BV1Hc4pedE2F,【名侦探柯南reaction】〖544〗红与黑的撞击——觉醒！,1726148307,2024-09-12 21:38:27,7066,29,12,1419,101703686,香香兔纸,10
朱蒂,477414,BV14X4HewEPL,【名侦探柯南reaction】〖543〗红与黑的撞击——侵入！,1726147627,2024-09-12 21:27:07,5575,10,14,1425,101703686,香香兔纸,10
朱蒂,477414,BV18x4peBEsd,【名侦探柯南reaction】〖542〗红与黑的撞击——昏睡！,1726144789,2024-09-12 20:39:49,6118,17,5,1461,101703686,香香兔纸,10
朱蒂,477414,BV16e4zeTEZJ,沧海遗珠。,1726049037,2024-09-11 18:03:57,2318,4,0,14,702761390,柯南一点通通就是我,10
朱蒂,477414,BV1kyppeDEjy,【教师节特别篇】柯南中前期神秘又可爱的朱蒂老师！为何在满月篇之后泯然众人？为什么说是对毛利兰而言最重要的角色之一！？,1725937746,2024-09-10 11:09:06,84506,380,383,1150,13078224,南英的茶室,10
朱蒂,477414,BV1Rxp4eJE2T,从姑获鸟开始：李阎朱蒂终于好上了,1725703615,2024-09-07 18:06:55,2584,18,0,119,1766590906,鹰不列颠,10
朱蒂,477414,BV1aLHYetEt6,<姑获鸟>露出真身,1725178467,2024-09-01 16:14:27,360,3,0,71,1766590906,鹰不列颠,10
朱蒂,477414,BV1YDYveaENS,【名侦探柯南reaction】〖459-463〗黑色冲击！组织之手逼近的瞬间！（特别篇）,1723190524,2024-08-09 16:02:04,31139,83,65,7096,101703686,香香兔纸,10
朱蒂,477414,BV1dUiGeLEif,【自存】 20240802 晚场 音乐剧《杨戬》返场 赵钱龙 特别帅的一款舞大旗 一眼爱上 喜欢,1722616720,2024-08-03 00:38:40,106,0,0,336,4681895,勇敢小狗流浪记,10
朱蒂,477414,BV1nGvxeWESe,【秀朱】小城大事|“你何以双眼好像流泪”,1722419301,2024-07-31 17:48:21,1307,3,0,204,1011122122,bili_88473162315,10
朱蒂,477414,BV1QZ421N7dQ,十月限定皮肤：兔子警官！,1722044754,2024-07-27 09:45:54,105283,84,12,15,397155210,十月_April,10
朱蒂,477414,BV1sB83erEsK,“还是希望秀一和朱蒂老师在一起”,1721494766,2024-07-21 00:59:26,134,0,0,13,3546658405091989,Pure_zzz,10
朱蒂,477414,BV1m6bCeiEQx,「秀朱」ノスタルジア（怀旧）,1721208680,2024-07-17 17:31:20,522,3,0,335,209544630,薛祚祚,10
朱蒂,477414,BV1VH4y1A74V,【名侦探柯南reaction】〖377〗找寻臀部上的印记！（下集）,1721106821,2024-07-16 13:13:41,2512,17,8,1303,101703686,香香兔纸,11
朱蒂,477414,BV1vE421A7pL,【名侦探柯南reaction】〖371～375〗满月篇！与黑暗组织直面对决！,1721015010,2024-07-15 11:43:30,17901,106,269,7382,101703686,香香兔纸,11
朱蒂,477414,BV17H4y1A73m,【名侦探柯南主线reaction】EP188福尔摩斯默示录,1720952451,2024-07-14 18:20:51,794,1,0,1224,324833894,奈奈的休闲时光,11
朱蒂,477414,BV1by411B7gZ,【名侦探柯南主线reaction】EP187福尔摩斯默示录 撒旦,1720867251,2024-07-13 18:40:51,895,1,1,1234,324833894,奈奈的休闲时光,11
朱蒂,477414,BV1py411i7CE,【名侦探柯南主线reaction】EP186福尔摩斯默示录 love is 0,1720866051,2024-07-13 18:20:51,1095,3,3,1120,324833894,奈奈的休闲时光,11
朱蒂,477414,BV19S42197ci,【名侦探柯南reaction】〖369〗便利商店的陷阱！（上集）,1720856024,2024-07-13 15:33:44,3166,37,4,1273,101703686,香香兔纸,11
朱蒂,477414,BV1Zy411v7Ku,【名侦探柯南主线reaction】EP184摇曳的红色目标,1720779605,2024-07-12 18:20:05,1584,10,5,1325,324833894,奈奈的休闲时光,11
朱蒂,477414,BV1mH4y1w72D,【名侦探柯南主线reaction】EP183步步逼近的黑色期限,1720694437,2024-07-11 18:40:37,1338,7,1,1201,324833894,奈奈的休闲时光,11
朱蒂,477414,BV1tw4m1a7se,【名侦探柯南主线reaction】EP182黑色13的暗示,1720693237,2024-07-11 18:20:37,1009,1,2,1182,324833894,奈奈的休闲时光,11
朱蒂,477414,BV1mH4y1w73b,【名侦探柯南主线reaction】EP181引发危机的红色前兆,1720608036,2024-07-10 18:40:36,1057,6,4,1408,324833894,奈奈的休闲时光,11
朱蒂,477414,BV19T421r7CD,【名侦探柯南主线reaction】EP180真的是赤井秀一？！,1720606836,2024-07-10 18:20:36,1371,8,3,1319,324833894,奈奈的休闲时光,11
朱蒂,477414,BV1pb421n7fn,【名侦探柯南主线reaction】EP179赤井秀一复活？！,1720523268,2024-07-09 19:07:48,1672,4,11,1386,324833894,奈奈的休闲时光,11
朱蒂,477414,BV1Yf421B7py,致命解药刀通尸潮,1719150774,2024-06-23 21:52:54,933,2,0,581,528914901,安彦旻,11
朱蒂,477414,BV1bM4m1m7Xo,【灰原哀】名柯塑造最失败，也是最割裂的女性角色,1718693987,2024-06-18 14:59:47,941538,16250,13658,659,3546614618654843,我不叫王沥川,11
朱蒂,477414,BV1UM4m1U7JD,致命解药——只用小刀能活多久,1718359098,2024-06-14 17:58:18,701,3,0,593,528914901,安彦旻,11
朱蒂,477414,BV1as421u7XV,【从姑获鸟开始】风格独特，今日开播！！,1717819200,2024-06-08 12:00:00,11497,72,2,80,1811805578,万维猫动画,11
朱蒂,477414,BV15b421e7ip,对付熬夜的孩子就要...,1717161590,2024-05-31 21:19:50,8902,11,3,16,456998589,梦曦动漫,11
朱蒂,477414,BV1j1421X7u1,看完男模请看超模~,1714639881,2024-05-02 16:51:21,433,3,0,160,1892841339,老式锅包YOU-,11
朱蒂,477414,BV1NF4m1A7vy,【名侦探柯南主线reaction】EP110斯托拉帝巴利欧斯不协调的和音（终曲）,1714296008,2024-04-28 17:20:08,926,5,1,1277,324833894,奈奈的休闲时光,11
朱蒂,477414,BV1Jp421S7td,【名侦探柯南主线reaction】EP109斯托拉帝巴利欧斯不协调的和音（间奏曲）,1714278008,2024-04-28 12:20:08,766,2,0,1052,324833894,奈奈的休闲时光,11
朱蒂,477414,BV1Hz42167dS,【名侦探柯南主线reaction】EP108斯托拉帝巴利欧斯不协调的和音（前奏曲）,1714276808,2024-04-28 12:00:08,1056,14,3,1399,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1bp421S7Gt,【名侦探柯南主线reaction】EP107星星与香烟的暗号下集,1714210853,2024-04-27 17:40:53,742,8,2,1267,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1Mx4y167JZ,【名侦探柯南主线reaction】EP106星星与香烟的暗号上集,1714209653,2024-04-27 17:20:53,821,8,1,1269,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1TT42117UD,【名侦探柯南主线reaction】EP105帝丹高中校园灵异事件下集,1714191653,2024-04-27 12:20:53,751,7,1,1285,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1J1421R7Ft,【名侦探柯南主线reaction】EP104帝丹高中校园灵异事件上集,1714190453,2024-04-27 12:00:53,957,10,1,1271,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1cD421n7tU,【名侦探柯南reaction】总局刑警恋爱物语五上集（加更）高木与佐藤开始约会啦！,1714125332,2024-04-26 17:55:32,833,11,0,1272,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1Nm411m7iY,【名侦探柯南reaction】经典案件：第386-387话怪盗基德令人惊异的空中漫步   基德大人是最帅的！,1714123210,2024-04-26 17:20:10,2599,16,6,2660,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1RH4y1N7Zu,【名侦探柯南主线reaction】EP103找寻臀部上的记号下集,1714105210,2024-04-26 12:20:10,948,9,3,1315,324833894,奈奈的休闲时光,12
朱蒂,477414,BV11H4y1A79v,【名侦探柯南主线reaction】EP102找寻臀部上的记号上集,1714104010,2024-04-26 12:00:10,1451,13,3,1267,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1Rb421a7mq,【名侦探柯南主线reaction】EP101，与黑暗组织直面对决，满月之夜的双重谜案（五）加更,1714040452,2024-04-25 18:20:52,3466,42,15,1453,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1Tp421S7uZ,【名侦探柯南主线reaction】EP100，与黑暗组织直面对决，满月之夜的双重谜案（四）加更,1714039252,2024-04-25 18:00:52,2752,14,5,1477,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1Uw4m1y7UX,【名侦探柯南主线reaction】EP99，与黑暗组织直面对决，满月之夜的双重谜案（三）,1714038052,2024-04-25 17:40:52,2551,7,6,1410,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1rz421675u,【名侦探柯南主线reaction】EP97-98，与黑暗组织直面对决，满月之夜的双重谜案（一二集）,1714036851,2024-04-25 17:20:51,3648,59,14,3116,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1sm421s7LE,【名侦探柯南主线reaction】EP96便利商店的陷阱下集,1714018855,2024-04-25 12:20:55,1342,25,1,1354,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1Mu4m1c71A,【名侦探柯南主线reaction】EP95便利商店的陷阱上集,1714017655,2024-04-25 12:00:55,1082,8,2,1265,324833894,奈奈的休闲时光,12
朱蒂,477414,BV11F4m1P7vv,【名侦探柯南主线reaction】EP91四台保时捷上集,1713950455,2024-04-24 17:20:55,1264,20,4,1262,324833894,奈奈的休闲时光,12
朱蒂,477414,BV12J4m1H7AR,【名侦探柯南主线reaction】EP84残留下来的无声的证言下集,1713844858,2024-04-23 12:00:58,1283,22,0,1293,324833894,奈奈的休闲时光,12
朱蒂,477414,BV14w4m1y7hu,【名侦探柯南主线reaction】EP83残留下来的无声的证言上集,1713844858,2024-04-23 12:00:58,1130,16,1,1260,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1Nm421s7TE,【名侦探柯南reaction】童年阴影系列：窃盗集团别墅事件（加更）,1713786035,2024-04-22 19:40:35,9258,43,39,2522,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1GH4y1N79C,【名侦探柯南主线reaction】EP77光彦森林迷失记下集（加更）,1713696030,2024-04-21 18:40:30,1027,10,2,1282,324833894,奈奈的休闲时光,12
朱蒂,477414,BV1nT42127tc,【名侦探柯南主线reaction】EP76光彦森林迷失记上集（加更）,1713694830,2024-04-21 18:20:30,984,7,8,1226,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1dt421L7VJ,【名侦探柯南主线reaction】EP75工藤新一的纽约事件（三）,1713693630,2024-04-21 18:00:30,1966,36,15,1328,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1Cr42137hA,【名侦探柯南主线reaction】EP74工藤新一的纽约事件（二）,1713692430,2024-04-21 17:40:30,1171,12,0,1167,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1ez421k7fy,【名侦探柯南主线reaction】EP73工藤新一的纽约事件（一）,1713691230,2024-04-21 17:20:30,1900,31,8,1261,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1NC411G7LA,【名侦探柯南主线reaction】EP72中华街的雨中幻影下集,1713673230,2024-04-21 12:20:30,1423,16,0,1134,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1Li42127NV,【名侦探柯南主线reaction】EP71中华街的雨中幻影上集,1713672030,2024-04-21 12:00:30,1337,22,1,1268,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1Aw4m127C2,【名侦探柯南主线reaction】EP70疯狂足球迷下集,1713606019,2024-04-20 17:40:19,1215,23,0,1239,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1LH4y1T7jf,【名侦探柯南主线reaction】EP69疯狂足球迷上集,1713604819,2024-04-20 17:20:19,1175,15,1,1261,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1qx4y187Hu,【名侦探柯南主线reaction】EP68英语老师VS关西名侦探下集,1713586819,2024-04-20 12:20:19,1307,28,4,1250,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1QT42127tU,【名侦探柯南主线reaction】EP67英语老师VS关西名侦探上集,1713585619,2024-04-20 12:00:19,1359,17,2,1274,324833894,奈奈的休闲时光,13
朱蒂,477414,BV16Z421Y73p,【名侦探柯南主线reaction】EP66幽灵鬼屋的真相下集,1713519626,2024-04-19 17:40:26,1101,7,0,1226,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1ET42127Gx,【名侦探柯南主线reaction】EP65幽灵鬼屋的真相上集,1713518426,2024-04-19 17:20:26,1172,9,0,1383,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1Pq421F7Qo,【名侦探柯南主线reaction】EP51总局刑警恋爱物语四下集  小兰见过赤井秀一？,1713241218,2024-04-16 12:20:18,924,6,2,1186,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1Uw4m1m72p,【名侦探柯南主线reaction】EP50总局刑警恋爱物语四上集  佐藤与白鸟相亲？,1713240018,2024-04-16 12:00:18,936,4,1,1362,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1Fp421X7Gw,【名侦探柯南reaction】番外：总局恋爱篇 新干线护送事件下集,1713174018,2024-04-15 17:40:18,851,8,2,1318,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1hF4m1N7kz,【名侦探柯南reaction】番外：总局恋爱篇 新干线护送事件上集,1713172818,2024-04-15 17:20:18,981,8,1,1371,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1uJ4m1W7M4,【名侦探柯南reaction】番外：总局恋爱篇  目暮警官尘封在内心的秘密上集,1713153618,2024-04-15 12:00:18,1217,11,4,1366,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1Np421R77r,【名侦探柯南主线reaction】EP46神秘乘客下集  朱蒂是贝尔摩德？赤井秀一首次出场！,1713068407,2024-04-14 12:20:07,3393,35,8,1262,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1cH4y1T7Cs,【名侦探柯南主线reaction】EP45神秘乘客上集  朱蒂是贝尔摩德？赤井秀一首次出场！,1713067207,2024-04-14 12:00:07,2298,36,14,1373,324833894,奈奈的休闲时光,13
朱蒂,477414,BV1AZ421v7T9,【名侦探柯南主线reaction】EP44战斗游戏的陷阱下集  朱蒂老师神秘身份,1713001214,2024-04-13 17:40:14,1384,14,2,1285,324833894,奈奈的休闲时光,13
朱蒂,477414,BV19p42197tE,【名侦探柯南主线reaction】EP43战斗游戏的陷阱上集  朱蒂老师是个游戏迷？,1713000614,2024-04-13 17:30:14,1342,26,4,1384,324833894,奈奈的休闲时光,14
朱蒂,477414,BV1WA4m1w7dS,拉片柯南官方主线时间线梳理6.11瑛佑套出秀一假死的信息/高木知道柯南是洗衣机/詹黑演技差强人意/名侦探柯南主线剧情梳理/詹黑,1712653200,2024-04-09 17:00:00,3388,5,17,1098,3546607517698761,BUJUAN不卷就不卷,14
朱蒂,477414,BV1UC411t7Do,20240330音乐剧《近乎正常》返场,1711815229,2024-03-31 00:13:49,94,0,0,240,272755458,缘花落,14
朱蒂,477414,BV16y421h7pA,【日配】满月篇永远的神,1707991561,2024-02-15 18:06:01,1356,4,0,219,35472532,是教日语的小汐呀,14
朱蒂,477414,BV1cF4m1g76M,柯南主线回顾第三十八期：绯色的真相，真假冲矢昴,1707398919,2024-02-08 21:28:39,907,4,3,441,70470269,六剑降龙,14
朱蒂,477414,BV1rv42117Xt,柯南主线回顾第三十七期：绯色的回归，安室透对决冲矢昴,1707053953,2024-02-04 21:39:13,1444,7,2,481,70470269,六剑降龙,14
朱蒂,477414,BV1Z7421K75F,【柯南梗指北】下雨梗，黑衣组织成员出场,1706846400,2024-02-02 12:00:00,4740,8,22,103,3546607517698761,BUJUAN不卷就不卷,14
朱蒂,477414,BV1Ay421Y7EC,【柯南】让FBI的朱蒂搜查官陪你一起学习（白噪音自习室）,1706607406,2024-01-30 17:36:46,423,3,0,5559,3546378963781855,jodie_ling,14
朱蒂,477414,BV1yZ421B7DY,柯南主线回顾第三十六期：波本调查楠田事件，柯南怀疑安室身份,1706592054,2024-01-30 13:20:54,2478,13,0,380,70470269,六剑降龙,14
朱蒂,477414,BV1oC4y1r7Ud,【柯南主线人物】水无怜奈剧情梳理01红黑篇,1706137200,2024-01-25 07:00:00,15839,33,6,511,3546607517698761,BUJUAN不卷就不卷,14
朱蒂,477414,BV1ZZ4y1J7Mq,【自用】朱蒂•圣提米利翁告别台词中日双语,1706014823,2024-01-23 21:00:23,254,1,0,107,3546378963781855,jodie_ling,14
朱蒂,477414,BV1664y1A7Bz,【柯南主线人物】贝尔摩德剧情梳理01满月篇,1705791600,2024-01-21 07:00:00,9843,11,8,420,3546607517698761,BUJUAN不卷就不卷,14
朱蒂,477414,BV18C4y1r7vq,柯南主线回顾第三十四期：羽田秀吉登场，波本变装调查,1705717987,2024-01-20 10:33:07,1532,9,0,374,70470269,六剑降龙,14
朱蒂,477414,BV17V411X72w,“当柯南被绑架时（我心里一点都不慌）”2333～,1705396877,2024-01-16 17:21:17,1581,2,0,35,375798441,宇神c爱动漫,14
朱蒂,477414,BV1hC4y1v7Pw,目暮警官猝不及防的English也太可爱了！看这集才知道draw除了作动词绘画还可作名词“平局”的意思。,1704728705,2024-01-08 23:45:05,2103,1,0,44,396378931,好运随石而来,14
朱蒂,477414,BV1He411B72E,柯南主线回顾第二十七期：世良真纯登场，直奔柯南灰原的女侦探,1703254275,2023-12-22 22:11:15,847,5,0,334,70470269,六剑降龙,14
朱蒂,477414,BV12K411b7ht,柯南主线回顾第二十六期：冲矢昴与烧伤的秀一,1702973949,2023-12-19 16:19:09,1945,15,3,254,70470269,六剑降龙,14
朱蒂,477414,BV1Fw411b7T9,柯南主线回顾第二十五期：烧伤的秀一出现，长野三人组登场,1702651151,2023-12-15 22:39:11,764,9,0,312,70470269,六剑降龙,14
朱蒂,477414,BV1QN41157ji,柯南主线回顾第二十四期：新的组织成员波本出动，神秘的冲矢昴让灰原心存戒备,1702129643,2023-12-09 21:47:23,968,11,9,415,70470269,六剑降龙,14
朱蒂,477414,BV1Ru4y1G7hc,柯南主线回顾第二十三期：赤井秀一之死，本堂瑛祐离开,1701408624,2023-12-01 13:30:24,820,5,0,435,70470269,六剑降龙,14
朱蒂,477414,BV1m94y1n7Gw,柯南主线回顾第二十一期：琴酒巧施连环计，侦知基尔位置,1700199158,2023-11-17 13:32:38,1119,7,1,309,70470269,六剑降龙,15
朱蒂,477414,BV19w411K7ks,柯南主线回顾第二十期：医院潜伏的组织成员，行踪暴露的水无怜奈,1699601845,2023-11-10 15:37:25,560,2,1,504,70470269,六剑降龙,15
朱蒂,477414,BV1be411X7Dy,柯南主线回顾第十九期：本堂瑛祐的父亲身份之谜与姐姐失踪之谜,1699110818,2023-11-04 23:13:38,509,3,0,262,70470269,六剑降龙,15
朱蒂,477414,BV1cN411G7Bc,柯南到现在也不知道“XXX”是什么意思,1698920796,2023-11-02 18:26:36,27258,17,0,267,399164529,中国奥斯卡颁奖协会,15
朱蒂,477414,BV1Bc411f7yE,返场｜231029 音乐剧《哈姆雷特》 郑棋元&金圣权，一千个读者眼中有一千个哈姆雷特,1698715821,2023-10-31 09:30:21,179,2,0,385,248962956,安晗OxO,15
朱蒂,477414,BV1MQ4y1H7S5,赤井和朱蒂探员一路飙车，贝姐的英文简直说道我心巴上了,1698543167,2023-10-29 09:32:47,27654,52,2,83,3546569871723253,VOX_CT,15
朱蒂,477414,BV1ac411Z7Ye,柯南主线回顾第十七期：阻止暗杀计划，FBI对决黑衣组织,1698454804,2023-10-28 09:00:04,960,5,0,564,70470269,六剑降龙,15
朱蒂,477414,BV1Wj411i7hW,名侦探柯南 FBI朱蒂老师声优 一城美由希因病去世,1698200601,2023-10-25 10:23:21,245,0,0,28,90335073,改名就中一发出橙,15
朱蒂,477414,BV1Nw411z7mq,“因你而造就了我。”,1698142491,2023-10-24 18:14:51,4344,2,0,15,702761390,柯南一点通通就是我,15
朱蒂,477414,BV1fw411B7mP,声优一城美由希去世,1698049346,2023-10-23 16:22:26,42770,99,219,78,668198770,开心的王王,15
朱蒂,477414,BV1kN411s77e,柯南主线回顾第十五期：满月篇的尾声,1697693426,2023-10-19 13:30:26,611,4,1,267,70470269,六剑降龙,15
朱蒂,477414,BV1Vw411C7CT,【动态壁纸】尼克和朱蒂的圣诞夜,1697365701,2023-10-15 18:28:21,613,8,0,13,28785742,喵太的tail,15
朱蒂,477414,BV1ew411k7K5,柯南主线回顾第十四期：满月篇对决（下）,1697203220,2023-10-13 21:20:20,934,6,0,464,70470269,六剑降龙,15
朱蒂,477414,BV1x94y187ed,柯南主线回顾第十三期：满月篇对决（上）,1697028240,2023-10-11 20:44:00,505,4,0,309,70470269,六剑降龙,15
朱蒂,477414,BV1hp4y1M7H9,柯南主线回顾第十二期：贝尔摩德嫌疑人三选一的其他案件,1696828913,2023-10-09 13:21:53,1023,5,0,552,70470269,六剑降龙,15
朱蒂,477414,BV1Lu4y1x7WZ,柯南主线回顾第十期：跟踪灰原的黑手（上）,1696502005,2023-10-05 18:33:25,412,5,0,327,70470269,六剑降龙,15
朱蒂,477414,BV1RN411J7r7,柯南主线回顾第六期：贝尔摩德登场，三选一开始,1695381098,2023-09-22 19:11:38,787,7,0,312,70470269,六剑降龙,15
朱蒂,477414,BV1gm4y1N737,【名侦探柯南丨女性群像】我们生来如此！,1694723025,2023-09-15 04:23:45,58857,110,85,140,4240423,Laughter的猫,15
朱蒂,477414,BV1Pp4y1n7gG,【名侦探柯南︱秀朱/昴朱】原创同人曲MV 〈余温〉请戴上耳机食用！,1692702000,2023-08-22 19:00:00,1778,31,3,234,86866599,世界需要你的呼吸,15
朱蒂,477414,BV1fN411q7FM,【秀朱/昴朱｜2023原创同人曲MV】“自嘲童话没有平庸恋人，只敢默许爱称。”——《平庸爱人》,1692691442,2023-08-22 16:04:02,5584,36,111,233,357262515,维C小姐耶,15
朱蒂,477414,BV1Ym4y1M7Dm,【秀朱】某位,1692667641,2023-08-22 09:27:21,1211,8,1,237,391119137,古川遗爱,16
朱蒂,477414,BV1Xj411z7U2,【秀明/秀朱】你的意难平cp是？,1691690480,2023-08-11 02:01:20,1039,12,5,465,436491584,28240304435_bili,16
朱蒂,477414,BV1Lh4y1F7Nf,【混剪】朱蒂·斯泰琳×克拉丽丝·史达琳 | 双杀,1691172916,2023-08-05 02:15:16,222,1,0,34,386283595,青兕问松,16
朱蒂,477414,BV1mx4y1Q7xr,秀一想了通宵，也没想明白输在了哪里,1691143200,2023-08-04 18:00:00,34314,54,1,11,452282313,名侦探柯南樱花班,16
朱蒂,477414,BV14u4y127ms,【名侦探柯南·人物小传】用朱蒂视角打开《名侦探柯南》（1）：开局天惨，一路逆袭,1690458753,2023-07-27 19:52:33,11206,114,16,246,55315438,小栗粒粒出奇迹,16
朱蒂,477414,BV1w14y1X7Pd,【赤井秀一 x 朱蒂】我可没有八面玲珑到，同时爱上两个女人,1690039653,2023-07-22 23:27:33,2586,3,0,24,481599019,幻霜Given,16
朱蒂,477414,BV1Uu411V7pg,【疯狂动物城➕】怀揣梦想前往大城市的朱蒂和“离家出走”的妹妹茉莉（兔子可真能生）,1689909315,2023-07-21 11:15:15,749,7,0,69,39185791,不要吓雪娃娃一跳,16
朱蒂,477414,BV1jM4y1x7tW,那些年 因误译与魔改而错过的柯哀糖【前篇】,1689040164,2023-07-11 09:49:24,62808,189,195,316,17600102,巨神修尔克,16
朱蒂,477414,BV1JV4y1m7ys,“她原型明明是《沉默的羔羊》里的女主克拉丽丝，然而青山老贼不做人！我恨！”,1686561666,2023-06-12 17:21:06,28281,127,175,188,3489265,丨Icy_丨,16
朱蒂,477414,BV1Ws4y1i7AT,爱情只会让人变愚蠢,1685773493,2023-06-03 14:24:53,956,3,0,24,277295672,骑学家,16
朱蒂,477414,BV1xs4y1u7bK,侦探事务所❌   车迷俱乐部✔,1683710653,2023-05-10 17:24:13,4019,18,90,281,645499400,奇妙积木KEEPPLEY,16
朱蒂,477414,BV1Ah4y1W7bn,朱蒂33,1681449078,2023-04-14 13:11:18,16,0,0,13,516645171,-桔生淮南,16
朱蒂,477414,BV1jN411w7st,【朱蒂·斯泰琳】一个被青山遗忘的女特工,1681191031,2023-04-11 13:30:31,309,1,0,159,1814063581,Q圈木,16
朱蒂,477414,BV1ng4y1s7LJ,赤井秀一✖️朱蒂 | 你是我未曾宣之于口的想念,1679822277,2023-03-26 17:17:57,3895,10,4,117,696489957,卡顿1321,16
朱蒂,477414,BV1hx4y1T7fa,【名侦探柯南丨女性群像丨Natural】我们生来如此,1678207439,2023-03-08 00:43:59,1833,21,6,140,4240423,Laughter的猫,16
朱蒂,477414,BV1pM4y1k7Am,音乐剧《近乎正常》返场,1677948351,2023-03-05 00:45:51,123,0,0,235,15902604,小y呀呀呀ya,16
朱蒂,477414,BV1e8411F7bM,【秀茱】很喜欢/很短暂/很遗憾,1677836210,2023-03-03 17:36:50,1114,5,2,220,34845795,呼吸の尸人阿冰,16
朱蒂,477414,BV1yT411i7EF,步美：柯南一向都喜欢年长的女性,1677259526,2023-02-25 01:25:26,221795,109,9,14,1840968102,靓仔漫剪dy,16
朱蒂,477414,BV1o24y1n7Jk,【完结合集】一次性带你看完4部柯南联动特别版！,1676971844,2023-02-21 17:30:44,124875,62,456,3783,107633687,97年的王长歌,16
朱蒂,477414,BV1JR4y1v7nU,才知道名柯里朱蒂老师的原型居然是她！朱蒂老师本应该是飒美大女主人设啊！,1676907420,2023-02-20 23:37:00,4434,10,5,54,692030196,账号已注销,16
朱蒂,477414,BV1Le4y1c7VP,名侦探柯南最新ED 《クウフク》,1676718895,2023-02-18 19:14:55,187749,368,4,88,293038968,天外来飒,17
